,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,uuid,created_date,scanned_date,finish_date,modify_date,pointsawarded_date,purchased_date,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned_y,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
496,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,2.23,6010bddaa4b74c120bd19dfb,6010be3f0a7214ada2000063,2021-01-27 01:13:35.000000000,2021-01-27 01:13:35.000000000,2021-01-27 01:13:36.000000000,2021-01-27 01:13:36.000000000,2021-01-27 01:13:36.000000000,2021-01-27 01:13:35.000000000,NULL,NULL,NULL,NULL,True,4,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
497,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5850.0,1.0,FINISHED,3.25,6010bdf673c60b120490404e,6010bdf60a7214ada2000059,2021-01-27 01:12:22.000000000,2021-01-27 01:12:22.000000000,2021-01-27 01:12:24.000000000,2021-01-27 01:12:28.000000000,2021-01-27 01:12:24.000000000,2021-01-26 01:12:22.000000000,NULL,NULL,NULL,NULL,True,5,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
498,NULL,NULL,NULL,3.0,REJECTED,3.00,60118bcfa4b74c18d3a8c0d7,60118c3b0a7214ada2000089,2021-01-27 15:52:27.000000000,2021-01-27 15:52:27.000000000,NULL,2021-01-27 15:52:28.000000000,NULL,2017-10-30 00:00:00.000000000,NULL,NULL,NULL,NULL,True,6,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
499,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,1.00,6010bddaa4b74c120bd19dfb,6010be5a0a720f053500005a,2021-01-27 01:14:02.000000000,2021-01-27 01:14:02.000000000,2021-01-27 01:14:02.000000000,2021-01-27 01:14:02.000000000,2021-01-27 01:14:02.000000000,2021-01-26 01:14:02.000000000,NULL,NULL,NULL,NULL,True,7,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
500,5.0,All-receipts receipt bonus,5.0,1.0,FLAGGED,1.00,6011f31ea4b74c18d3a8c476,6011f4380a720f05350000b9,2021-01-27 23:16:08.000000000,2021-01-27 23:16:08.000000000,NULL,2021-01-27 23:16:09.000000000,2021-01-27 23:16:09.000000000,2021-01-26 23:16:08.000000000,NULL,NULL,NULL,NULL,True,8,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
501,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FLAGGED,1.00,6010be18a4b74c120bd19e43,6010be180a7214ada200005d,2021-01-27 01:12:56.000000000,2021-01-27 01:12:56.000000000,NULL,2021-01-27 01:12:57.000000000,2021-01-27 01:12:56.000000000,2021-01-26 01:12:56.000000000,NULL,NULL,NULL,NULL,True,9,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
502,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760.0,1.0,FINISHED,1.00,6010bddaa4b74c120bd19dfb,6010bdef0a720f0535000053,2021-01-27 01:12:15.000000000,2021-01-27 01:12:15.000000000,2021-01-27 01:12:17.000000000,2021-01-27 01:12:22.000000000,2021-01-27 01:12:17.000000000,2021-01-26 01:12:15.000000000,NULL,NULL,NULL,NULL,True,10,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",400.0,1.0,FINISHED,10.00,6010bddaa4b74c120bd19dfb,6010bdfd0a720f0535000055,2021-01-27 01:12:29.000000000,2021-01-27 01:12:29.000000000,2021-01-27 01:12:32.000000000,2021-01-27 01:12:32.000000000,2021-01-27 01:12:31.000000000,2021-01-20 00:00:00.000000000,NULL,NULL,NULL,NULL,True,11,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,10.00,6010bddaa4b74c120bd19dfb,6010be0a0a7214ada200005b,2021-01-27 01:12:42.000000000,2021-01-27 01:12:42.000000000,2021-01-27 01:12:43.000000000,2021-01-27 01:12:43.000000000,2021-01-27 01:12:43.000000000,2021-01-20 00:00:00.000000000,4011,ITEM NOT FOUND,29.00,29.00,False,1,True,4.0,4011,True,29.00,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,5.0,All-receipts receipt bonus,94.6,6.0,FINISHED,14.00,5fa8d542b055fd1dfdf09517,5fa8d5790a7214adc30001c4,2020-11-09 05:36:57.000000000,2020-11-09 05:36:57.000000000,2021-01-27 01:28:21.000000000,2021-01-27 01:28:21.000000000,2021-01-27 01:28:21.000000000,2020-11-08 05:36:57.000000000,NULL,MSSN TORTLLA,2.23,2.23,NULL,1009,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MISSION,TACO BELL TACO SHELLS,2.23,MSSN TORTLLA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,5.0,All-receipts receipt bonus,1005.0,2.0,FINISHED,11.00,54943462e4b07e684157a532,60118bd30a720f0535000062,2021-01-27 15:50:43.000000000,2021-01-27 15:50:43.000000000,2021-01-27 15:50:56.000000000,2021-01-27 15:51:00.000000000,2021-01-27 15:50:49.000000000,2021-01-26 15:50:43.000000000,4011,ITEM NOT FOUND,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
507,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,29.00,6011f33173c60b1804ce1102,6011f3390a720f05350000af,2021-01-27 23:11:53.000000000,2021-01-27 23:11:53.000000000,2021-01-27 23:11:54.000000000,2021-01-27 23:11:59.000000000,2021-01-27 23:11:54.000000000,2021-01-27 00:00:00.000000000,4011,ITEM NOT FOUND,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
508,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810.0,5.0,FLAGGED,13.00,6010be1c73c60b1204904079,6010be1c0a720f0535000057,2021-01-27 01:13:00.000000000,2021-01-27 01:13:00.000000000,NULL,2021-01-27 01:13:03.000000000,2021-01-27 01:13:03.000000000,2021-01-26 01:13:00.000000000,1234,NULL,2.56,2.56,True,2,True,3.0,1234,True,2.56,3.0,USER_FLAGGED,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
509,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,2.23,60118bcfa4b74c18d3a8c0d7,60118c340a720f0535000073,2021-01-27 15:52:20.000000000,2021-01-27 15:52:20.000000000,2021-01-27 15:52:21.000000000,2021-01-27 15:52:21.000000000,2021-01-27 15:52:21.000000000,2021-01-27 15:52:20.000000000,4011,NULL,20.00,20.00,True,1,True,3.0,4011,True,20.00,3.0,USER_FLAGGED,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
510,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FLAGGED,1.00,60118bcfa4b74c18d3a8c0d7,60118be80a7214ada2000075,2021-01-27 15:51:04.000000000,2021-01-27 15:51:04.000000000,NULL,2021-01-27 15:51:05.000000000,NULL,2021-01-26 15:51:04.000000000,4011,ITEM NOT FOUND,26.00,26.00,False,1,True,2.0,4011,True,26.00,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
511,NULL,NULL,NULL,3.0,REJECTED,3.00,6010bddaa4b74c120bd19dfb,6010be460a7214ada2000066,2021-01-27 01:13:42.000000000,2021-01-27 01:13:42.000000000,NULL,2021-01-27 01:13:53.000000000,NULL,2017-10-30 00:00:00.000000000,4011,NULL,24.00,24.00,True,1,True,5.0,4011,True,24.00,5.0,USER_FLAGGED,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
512,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,20.00,6011f33173c60b1804ce1102,6011f33a0a7214ada200010b,2021-01-27 23:11:54.000000000,2021-01-27 23:11:54.000000000,2021-01-27 23:11:55.000000000,2021-01-27 23:12:00.000000000,2021-01-27 23:11:55.000000000,2021-01-27 00:00:00.000000000,4011,ITEM NOT FOUND,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
513,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760.0,1.0,FINISHED,1.00,60118bcfa4b74c18d3a8c0d7,60118be20a7214ada2000074,2021-01-27 15:50:58.000000000,2021-01-27 15:50:58.000000000,2021-01-27 15:51:00.000000000,2021-01-27 15:51:06.000000000,2021-01-27 15:51:00.000000000,2021-01-26 15:50:58.000000000,1234,NULL,NULL,NULL,True,2,True,NULL,1234,True,NULL,NULL,USER_FLAGGED,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
514,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,21.00,6011f33173c60b1804ce1102,6011f3360a7214ada2000109,2021-01-27 23:11:50.000000000,2021-01-27 23:11:50.000000000,2021-01-27 23:11:51.000000000,2021-01-27 23:11:56.000000000,2021-01-27 23:11:51.000000000,2021-01-27 00:00:00.000000000,079400245328,DOVE MEN PLUS CARE DEODORANT AQUA IMPACT 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 3 OZ,10.00,10.00,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE DEODORANT,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,BRAND,NULL,NULL,NULL,NULL,NULL,100.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
515,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1850.0,6.0,FINISHED,28.00,60118c09a4b74c18d3a8c12e,60118c0a0a720f0535000067,2021-01-27 15:51:38.000000000,2021-01-27 15:51:38.000000000,2021-01-27 15:51:38.000000000,2021-01-27 15:51:44.000000000,2021-01-27 15:51:38.000000000,2021-01-27 00:00:00.000000000,NULL,12 CLASSIC COMBO J,3.09,3.09,NULL,1009,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WINGSTOP,NULL,3.09,12 CLASSIC COMBO J,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
516,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,1.0,FINISHED,10.00,60118bcfa4b74c18d3a8c0d7,60118bf90a7214ada2000079,2021-01-27 15:51:21.000000000,2021-01-27 15:51:21.000000000,2021-01-27 15:51:22.000000000,2021-01-27 15:51:22.000000000,2021-01-27 15:51:22.000000000,2021-01-20 00:00:00.000000000,4011,NULL,22.00,22.00,True,1,True,1.0,4011,True,22.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
517,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,11.0,REJECTED,1.00,5fa8d573770b516dda4f4d21,5fa8d5730a7214adc30001c3,2020-11-09 05:36:51.000000000,2020-11-09 05:36:51.000000000,NULL,2021-01-27 01:13:20.000000000,2020-11-09 05:36:52.000000000,2020-11-08 05:36:51.000000000,4011,ITEM NOT FOUND,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
518,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,4.0,FINISHED,22.00,6010be6673c60b12049040ef,6010be6a0a720f053500005c,2021-01-27 01:14:18.000000000,2021-01-27 01:14:18.000000000,2021-01-27 01:14:18.000000000,2021-01-27 01:14:23.000000000,2021-01-27 01:14:18.000000000,2021-01-27 00:00:00.000000000,1234,NULL,NULL,NULL,True,2,True,NULL,1234,True,NULL,NULL,USER_FLAGGED,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
519,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e64e0a720f05f8000031,2021-01-28 16:29:02.000000000,2021-01-28 16:29:02.000000000,2021-01-28 16:29:03.000000000,2021-01-28 16:29:03.000000000,2021-01-28 16:29:03.000000000,2021-01-28 00:00:00.000000000,079400236425,DOVE MEN PLUS CARE ANTIPERSPIRANT EXTRA FRESH 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 2.7 OZ,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE DEODORANT,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.0,800,NULL,NULL,NULL,NULL,NULL,NULL
520,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e66c0a720f05f800004d,2021-01-28 16:29:32.000000000,2021-01-28 16:29:32.000000000,2021-01-28 16:29:33.000000000,2021-01-28 16:29:33.000000000,2021-01-28 16:29:33.000000000,2021-01-28 00:00:00.000000000,016000493025,Cocoa Puffs Ice Cream Scoops Rte Cereal - Medium Size,1,1,NULL,2,NULL,1.0,NULL,NULL,NULL,NULL,NULL,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,COCOA PUFFS CEREAL MEDIUM SIZE,5332f5f3e4b03c9a25efd0ae,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,NULL,NULL,NULL
521,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e65b0a720f05f800003d,2021-01-28 16:29:15.000000000,2021-01-28 16:29:15.000000000,2021-01-28 16:29:16.000000000,2021-01-28 16:29:16.000000000,2021-01-28 16:29:16.000000000,2021-01-28 00:00:00.000000000,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,NULL
522,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6013410c0a7214ad5000002a,2021-01-28 22:56:12.000000000,2021-01-28 22:56:12.000000000,2021-01-28 22:56:12.000000000,2021-01-28 22:56:12.000000000,2021-01-28 22:56:12.000000000,2021-01-28 00:00:00.000000000,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,NULL
523,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,601340ff0a7214ad50000024,2021-01-28 22:55:59.000000000,2021-01-28 22:55:59.000000000,2021-01-28 22:56:00.000000000,2021-01-28 22:56:00.000000000,2021-01-28 22:56:00.000000000,2021-01-28 00:00:00.000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
524,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1049.8,2.0,FINISHED,29.98,6012e1e6a4b74c3cbc516088,6012ea2d0a720f05f8000068,2021-01-28 16:45:33.000000000,2021-01-28 16:45:33.000000000,2021-01-28 16:45:40.000000000,2021-01-28 16:45:41.000000000,2021-01-28 16:45:40.000000000,2021-01-28 00:00:00.000000000,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,NULL
525,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,60132acb73c60b3ca7f3ba32,60132b1f0a7214ad5000000c,2021-01-28 21:22:39.000000000,2021-01-28 21:22:39.000000000,2021-01-28 21:22:40.000000000,2021-01-28 21:22:40.000000000,2021-01-28 21:22:40.000000000,2021-01-27 21:22:39.000000000,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,NULL
526,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,10.00,60132acb73c60b3ca7f3ba32,60132ae40a7214ad50000007,2021-01-28 21:21:40.000000000,2021-01-28 21:21:40.000000000,2021-01-28 21:21:41.000000000,2021-01-28 21:21:41.000000000,2021-01-28 21:21:40.000000000,2021-01-21 00:00:00.000000000,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,NULL
527,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,1.0,FINISHED,10.00,60132acb73c60b3ca7f3ba32,60132aef0a720f05f800006d,2021-01-28 21:21:51.000000000,2021-01-28 21:21:51.000000000,2021-01-28 21:21:52.000000000,2021-01-28 21:21:52.000000000,2021-01-28 21:21:52.000000000,2021-01-21 00:00:00.000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
528,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,601341150a7214ad5000002e,2021-01-28 22:56:21.000000000,2021-01-28 22:56:21.000000000,2021-01-28 22:56:21.000000000,2021-01-28 22:56:21.000000000,2021-01-28 22:56:21.000000000,2021-01-28 00:00:00.000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
529,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6380a720f05f800001c,2021-01-28 16:28:40.000000000,2021-01-28 16:28:40.000000000,2021-01-28 16:28:40.000000000,2021-01-28 16:28:40.000000000,2021-01-28 16:28:40.000000000,2021-01-28 00:00:00.000000000,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,NULL
530,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e62d0a720f05f8000012,2021-01-28 16:28:29.000000000,2021-01-28 16:28:29.000000000,2021-01-28 16:28:30.000000000,2021-01-28 16:28:30.000000000,2021-01-28 16:28:30.000000000,2021-01-28 00:00:00.000000000,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,NULL
531,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,601341040a7214ad50000026,2021-01-28 22:56:04.000000000,2021-01-28 22:56:04.000000000,2021-01-28 22:56:04.000000000,2021-01-28 22:56:04.000000000,2021-01-28 22:56:04.000000000,2021-01-28 00:00:00.000000000,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,NULL
532,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e64f0a720f05f8000032,2021-01-28 16:29:03.000000000,2021-01-28 16:29:03.000000000,2021-01-28 16:29:04.000000000,2021-01-28 16:29:04.000000000,2021-01-28 16:29:04.000000000,2021-01-28 00:00:00.000000000,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,NULL
533,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,601340fc0a720f05f8000089,2021-01-28 22:55:56.000000000,2021-01-28 22:55:56.000000000,2021-01-28 22:55:56.000000000,2021-01-28 22:55:56.000000000,2021-01-28 22:55:56.000000000,2021-01-28 00:00:00.000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
534,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,60132acb73c60b3ca7f3ba32,60132b740a7214ad50000012,2021-01-28 21:24:04.000000000,2021-01-28 21:24:04.000000000,2021-01-28 21:24:11.000000000,2021-01-28 21:24:11.000000000,2021-01-28 21:24:05.000000000,2021-01-27 21:24:03.000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
535,NULL,NULL,840.0,4.0,FINISHED,84.00,5fa41775898c7a11a6bcef3e,6012e6430a720f05f8000026,2021-01-28 16:28:51.000000000,2021-01-28 16:28:51.000000000,2021-01-28 16:28:51.000000000,2021-01-28 16:28:51.000000000,2021-01-28 16:28:51.000000000,2021-01-28 00:00:00.000000000,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,NULL,0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.57,NULL
